,url,_id
103,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/09/18/ATL08_20210918034732_13211208_005_01.h5,1631936852
104,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/10/13/ATL08_20211013023158_03151308_005_01.h5,1634092318
105,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/10/16/ATL08_20211016142930_03681314_005_01.h5,1634394570
106,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/10/20/ATL08_20211020141509_04291313_005_01.h5,1634739309
107,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/10/20/ATL08_20211020142111_04291314_005_01.h5,1634739671
108,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/11/14/ATL08_20211114130539_08101314_005_01.h5,1636895139
109,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/12/17/ATL08_20211217232729_13211308_005_01.h5,1639783649
110,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/01/15/ATL08_20220115100924_03681414_005_01.h5,1642241364
111,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/01/15/ATL08_20220115220332_03761408_005_01.h5,1642284212
112,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/02/13/ATL08_20220213203933_08181408_005_01.h5,1644784773
113,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/03/18/ATL08_20220318071311_13131414_005_01.h5,1647587591
114,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/03/18/ATL08_20220318190719_13211408_005_01.h5,1647630439
115,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/04/16/ATL08_20220416054854_03681514_005_02.h5,1650088134
116,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/04/16/ATL08_20220416174305_03761508_005_02.h5,1650130985
117,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/04/20/ATL08_20220420054052_04291514_005_02.h5,1650433252
118,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/05/15/ATL08_20220515042523_08101514_005_02.h5,1652588723
119,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/05/15/ATL08_20220515161931_08181508_005_02.h5,1652631571
120,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/05/19/ATL08_20220519041701_08711514_005_02.h5,1652933821
121,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/05/19/ATL08_20220519161109_08791508_005_02.h5,1652976669
122,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/06/13/ATL08_20220613145531_12601508_005_01.h5,1655132131
123,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/06/17/ATL08_20220617025303_13131514_005_01.h5,1655434383
124,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/06/17/ATL08_20220617144712_13211508_005_01.h5,1655477232
125,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/07/16/ATL08_20220716012910_03681614_005_01.h5,1657934950
126,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/07/16/ATL08_20220716132318_03761608_005_01.h5,1657977798
127,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/07/20/ATL08_20220720011451_04291613_005_01.h5,1658279691
128,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/07/20/ATL08_20220720012053_04291614_005_01.h5,1658280053
129,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/07/20/ATL08_20220720131500_04371608_005_01.h5,1658322900
130,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/08/14/ATL08_20220814115924_08181608_005_01.h5,1660478364
131,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/08/17/ATL08_20220817235657_08711614_005_01.h5,1660780617
132,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/08/18/ATL08_20220818115105_08791608_005_01.h5,1660823465
133,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/09/15/ATL08_20220915223259_13131614_005_01.h5,1663281179
134,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/09/16/ATL08_20220916102706_13211608_005_01.h5,1663324026
135,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2022/10/11/ATL08_20221011091128_03151708_005_01.h5,1665479488
